"h3_address","year","yield"
"84262a9ffffffff",2022,230.2
"84262a9ffffffff",2023,229.6
"84262a9ffffffff",2024,162.7
"84262abffffffff",2010,186.3
"84262abffffffff",2011,179.5
"84262abffffffff",2012,171.8
"84262abffffffff",2013,164.7
"84262abffffffff",2014,173.4
"84262abffffffff",2015,207.9
"84262abffffffff",2016,209.6
"84262abffffffff",2017,216.4
"84262abffffffff",2018,181.5
"84262abffffffff",2019,201.3
"84262abffffffff",2020,196.8
"84262abffffffff",2021,208.1
"84262abffffffff",2022,221.7
"84262abffffffff",2023,226.6
"84262abffffffff",2024,180.3
"84262adffffffff",2010,181.7
"84262adffffffff",2011,166.9
"84262adffffffff",2012,161.6
"84262adffffffff",2013,166
"84262adffffffff",2014,159.1
"84262adffffffff",2015,204.2
"84262adffffffff",2016,198.9
"84262adffffffff",2017,211.7
"84262adffffffff",2018,162.5
"84262adffffffff",2019,177.6
"84262adffffffff",2020,180.4
"84262adffffffff",2021,178
"84262adffffffff",2022,215.3
"84262adffffffff",2023,201.5
"84262adffffffff",2024,152.9
"84262b1ffffffff",2010,170.4
"84262b1ffffffff",2011,183.9
"84262b1ffffffff",2012,148.8
"84262b1ffffffff",2013,136.5
"84262b1ffffffff",2014,172.7
"84262b1ffffffff",2015,205.1
"84262b1ffffffff",2016,212.5
"84262b1ffffffff",2017,200.9
"84262b1ffffffff",2018,199.7
"84262b1ffffffff",2019,203
"84262b1ffffffff",2020,173.2
"84262b1ffffffff",2021,204.8
"84262b1ffffffff",2022,216.8
"84262b1ffffffff",2023,222.4
"84262b1ffffffff",2024,224.2
"84262b3ffffffff",2010,164.4
"84262b3ffffffff",2011,173.8
"84262b3ffffffff",2012,167
"84262b3ffffffff",2013,137.7
"84262b3ffffffff",2014,174.6
"84262b3ffffffff",2015,195.6
"84262b3ffffffff",2016,216.2
"84262b3ffffffff",2017,215.8
"84262b3ffffffff",2018,197.5
"84262b3ffffffff",2019,209
"84262b3ffffffff",2020,132.7
"84262b3ffffffff",2021,213.3
"84262b3ffffffff",2022,214.9
"84262b3ffffffff",2023,229.6
"84262b3ffffffff",2024,221.4
"84262b5ffffffff",2010,170.7
"84262b5ffffffff",2011,190.5
"84262b5ffffffff",2012,155.2
"84262b5ffffffff",2013,143.5
"84262b5ffffffff",2014,194.6
"84262b5ffffffff",2015,208.6
"84262b5ffffffff",2016,210.2
"84262b5ffffffff",2017,201
"84262b5ffffffff",2018,189.2
"84262b5ffffffff",2019,205.2
"84262b5ffffffff",2020,176.3
"84262b5ffffffff",2021,224.6
"84262b5ffffffff",2022,203.4
"84262b5ffffffff",2023,222.2
"84262b5ffffffff",2024,225.9
"84262b7ffffffff",2010,157.8
"84262b7ffffffff",2011,182.8
"84262b7ffffffff",2012,152.9
"84262b7ffffffff",2013,154.6
"84262b7ffffffff",2014,187.5
"84262b7ffffffff",2015,197.7
"84262b7ffffffff",2016,212.2
"84262b7ffffffff",2017,203.2
"84262b7ffffffff",2018,197.5
"84262b7ffffffff",2019,204.2
"84262b7ffffffff",2020,146
"84262b7ffffffff",2021,215.7
"84262b7ffffffff",2022,212.2
"84262b7ffffffff",2023,237.6
"84262b7ffffffff",2024,235.9
"84262b9ffffffff",2010,167.1
"84262b9ffffffff",2011,188.4
"84262b9ffffffff",2012,149.4
"84262b9ffffffff",2013,170.5
"84262b9ffffffff",2014,154.7
"84262b9ffffffff",2015,206.2
"84262b9ffffffff",2016,208.1
"84262b9ffffffff",2017,212.6
"84262b9ffffffff",2018,207.8
"84262b9ffffffff",2019,202.6
"84262b9ffffffff",2020,184
"84262b9ffffffff",2021,198.4
"84262b9ffffffff",2022,222.5
"84262b9ffffffff",2023,211.1
"84262b9ffffffff",2024,210.7
"84262bbffffffff",2010,189
"84262bbffffffff",2011,189.2
"84262bbffffffff",2012,168.7
"84262bbffffffff",2013,156
"84262bbffffffff",2014,161
"84262bbffffffff",2015,208
"84262bbffffffff",2016,211.7
"84262bbffffffff",2017,220.2
"84262bbffffffff",2018,225.8
"84262bbffffffff",2019,204.7
"84262bbffffffff",2020,154.5
"84262bbffffffff",2021,201.8
"84262bbffffffff",2022,226.4
"84262bbffffffff",2023,223
"84262bbffffffff",2024,220.6
"84262bdffffffff",2010,157.4
"84262bdffffffff",2011,190.1
"84262bdffffffff",2012,155.4
"84262bdffffffff",2013,167.9
"84262bdffffffff",2014,180.5
"84262bdffffffff",2015,204.1
"84262bdffffffff",2016,212.6
"84262bdffffffff",2017,204
"84262bdffffffff",2018,177.7
"84262bdffffffff",2019,210.5
"84262bdffffffff",2020,200.7
"84262bdffffffff",2021,215.7
"84262bdffffffff",2022,207
"84262bdffffffff",2023,203.6
"84262bdffffffff",2024,200.3
"84262c1ffffffff",2010,194.7
"84262c1ffffffff",2011,163.2
"84262c1ffffffff",2012,186
"84262c1ffffffff",2013,159.7
"84262c1ffffffff",2014,150.2
"84262c1ffffffff",2015,202.7
"84262c1ffffffff",2016,192
"84262c1ffffffff",2017,204.6
"84262c1ffffffff",2018,179.1
"84262c1ffffffff",2019,171.9
"84262c1ffffffff",2020,201.5
"84262c1ffffffff",2021,209.2
"84262c1ffffffff",2022,205.4
"84262c1ffffffff",2023,190.7
"84262c1ffffffff",2024,157.3
"84262c3ffffffff",2010,199.9
"84262c3ffffffff",2011,185.9
"84262c3ffffffff",2012,201.6
"84262c3ffffffff",2013,169.1
"84262c3ffffffff",2014,180.9
"84262c3ffffffff",2015,208.3
"84262c3ffffffff",2016,211.8
"84262c3ffffffff",2017,222.9
"84262c3ffffffff",2018,198
"84262c3ffffffff",2019,185.2
"84262c3ffffffff",2020,218.5
"84262c3ffffffff",2021,217.5
"84262c3ffffffff",2022,221.2
"84262c3ffffffff",2023,187.8
"84262c3ffffffff",2024,200.9
"84262c5ffffffff",2010,189.6
"84262c5ffffffff",2011,164
"84262c5ffffffff",2012,165.4
"84262c5ffffffff",2013,162.7
"84262c5ffffffff",2014,144.6
"84262c5ffffffff",2015,211.3
"84262c5ffffffff",2016,206.1
"84262c5ffffffff",2017,214.1
"84262c5ffffffff",2018,190.6
"84262c5ffffffff",2019,181.5
"84262c5ffffffff",2020,212
"84262c5ffffffff",2021,214.8
"84262c5ffffffff",2022,215.8
"84262c5ffffffff",2023,192.7
"84262c5ffffffff",2024,173.5
"84262c7ffffffff",2010,188.9
"84262c7ffffffff",2011,179.1
"84262c7ffffffff",2012,189.9
"84262c7ffffffff",2013,170
"84262c7ffffffff",2014,147.9
"84262c7ffffffff",2015,209.6
"84262c7ffffffff",2016,213.4
"84262c7ffffffff",2017,217.3
"84262c7ffffffff",2018,191.4
"84262c7ffffffff",2019,188.1
"84262c7ffffffff",2020,211.8
"84262c7ffffffff",2021,218.6
"84262c7ffffffff",2022,224.5
"84262c7ffffffff",2023,206.4
"84262c7ffffffff",2024,158
"84262c9ffffffff",2010,186.8
"84262c9ffffffff",2011,167.5
"84262c9ffffffff",2012,166.9
"84262c9ffffffff",2013,139.3
"84262c9ffffffff",2014,154.8
"84262c9ffffffff",2015,199.7
"84262c9ffffffff",2016,202.2
"84262c9ffffffff",2017,207.4
"84262c9ffffffff",2018,186.7
"84262c9ffffffff",2019,189.8
"84262c9ffffffff",2020,194.5
"84262c9ffffffff",2021,151
"84262c9ffffffff",2022,163.5
"84262c9ffffffff",2023,168.6
"84262c9ffffffff",2024,174.5
"84262cbffffffff",2010,186.9
"84262cbffffffff",2011,182.1
"84262cbffffffff",2012,192.6
"84262cbffffffff",2013,166.9
"84262cbffffffff",2014,173.7
"84262cbffffffff",2015,201.4
"84262cbffffffff",2016,199.1
"84262cbffffffff",2017,214.6
"84262cbffffffff",2018,201.1
"84262cbffffffff",2019,195.2
"84262cbffffffff",2020,211.9
"84262cbffffffff",2021,219.3
"84262cbffffffff",2022,214.7
"84262cbffffffff",2023,194.2
"84262cbffffffff",2024,205
"84262cdffffffff",2010,194.4
"84262cdffffffff",2011,164.2
"84262cdffffffff",2012,164.2
"84262cdffffffff",2013,144.8
"84262cdffffffff",2014,133
"84262cdffffffff",2015,213.2
"84262cdffffffff",2016,201.4
"84262cdffffffff",2017,208.9
"84262cdffffffff",2018,187.4
"84262cdffffffff",2019,180.2
"84262cdffffffff",2020,212.7
"84262cdffffffff",2021,189.8
"84262cdffffffff",2022,181.2
"84262cdffffffff",2023,186.8
"84262cdffffffff",2024,171.8
"84262d1ffffffff",2010,189
"84262d1ffffffff",2011,181.5
"84262d1ffffffff",2012,171.7
"84262d1ffffffff",2013,166.8
"84262d1ffffffff",2014,170.8
"84262d1ffffffff",2015,197.9
"84262d1ffffffff",2016,204.5
"84262d1ffffffff",2017,216.1
"84262d1ffffffff",2018,195
"84262d1ffffffff",2019,193.9
"84262d1ffffffff",2020,201.3
"84262d1ffffffff",2021,212.9
"84262d1ffffffff",2022,204.9
"84262d1ffffffff",2023,186.8
"84262d1ffffffff",2024,226.2
"84262d3ffffffff",2010,194.8
"84262d3ffffffff",2011,191.4
"84262d3ffffffff",2012,138.7
"84262d3ffffffff",2013,173.6
"84262d3ffffffff",2014,166.5
"84262d3ffffffff",2015,194.3
"84262d3ffffffff",2016,212.5
"84262d3ffffffff",2017,201.8
"84262d3ffffffff",2018,192.7
"84262d3ffffffff",2019,200.6
"84262d3ffffffff",2020,183.5
"84262d3ffffffff",2021,214.8
"84262d3ffffffff",2022,212.8
"84262d3ffffffff",2023,203.7
"84262d3ffffffff",2024,228.6
"84262d5ffffffff",2010,196.5
"84262d5ffffffff",2011,185.1
"84262d5ffffffff",2012,165.1
"84262d5ffffffff",2013,148.8
"84262d5ffffffff",2014,170.9
"84262d5ffffffff",2015,206.1
"84262d5ffffffff",2016,208.4
"84262d5ffffffff",2017,219.9
"84262d5ffffffff",2018,195.6
"84262d5ffffffff",2019,190.8
"84262d5ffffffff",2020,205.3
"84262d5ffffffff",2021,216
"84262d5ffffffff",2022,222
"84262d5ffffffff",2023,150.5
"84262d5ffffffff",2024,216.2
"84262d7ffffffff",2010,193.6
"84262d7ffffffff",2011,188.7
"84262d7ffffffff",2012,130.1
"84262d7ffffffff",2013,157.8
"84262d7ffffffff",2014,162.5
"84262d7ffffffff",2015,204.7
"84262d7ffffffff",2016,212.5
"84262d7ffffffff",2017,214.5
"84262d7ffffffff",2018,194
"84262d7ffffffff",2019,199.8
"84262d7ffffffff",2020,198.5
"84262d7ffffffff",2021,225.1
"84262d7ffffffff",2022,225.5
"84262d7ffffffff",2023,187
"84262d7ffffffff",2024,216.7
"84262d9ffffffff",2010,193.4
"84262d9ffffffff",2011,187.6
"84262d9ffffffff",2012,185.6
"84262d9ffffffff",2013,170.8
"84262d9ffffffff",2014,178.7
"84262d9ffffffff",2015,197.3
"84262d9ffffffff",2016,211.7
"84262d9ffffffff",2017,202.6
"84262d9ffffffff",2018,199
"84262d9ffffffff",2019,193.3
"84262d9ffffffff",2020,203.9
"84262d9ffffffff",2021,213
"84262d9ffffffff",2022,208.1
"84262d9ffffffff",2023,189.9
"84262d9ffffffff",2024,229.8
"84262dbffffffff",2010,181.2
"84262dbffffffff",2011,176.1
"84262dbffffffff",2012,177.6
"84262dbffffffff",2013,162
"84262dbffffffff",2014,168.3
"84262dbffffffff",2015,186.5
"84262dbffffffff",2016,198.3
"84262dbffffffff",2017,199.2
"84262dbffffffff",2018,183.3
"84262dbffffffff",2019,184.6
"84262dbffffffff",2020,191.3
"84262dbffffffff",2021,205.8
"84262dbffffffff",2022,205.6
"84262dbffffffff",2023,171.1
"84262dbffffffff",2024,221.4
"84262ddffffffff",2010,194.1
"84262ddffffffff",2011,185.4
"84262ddffffffff",2012,193.9
"84262ddffffffff",2013,169.8
"84262ddffffffff",2014,182
"84262ddffffffff",2015,197.3
"84262ddffffffff",2016,210
"84262ddffffffff",2017,217.5
"84262ddffffffff",2018,196.2
"84262ddffffffff",2019,184.7
"84262ddffffffff",2020,206.2
"84262ddffffffff",2021,214.7
"84262ddffffffff",2022,212.4
"84262ddffffffff",2023,173.2
"84262ddffffffff",2024,216.4
"84262e1ffffffff",2010,187.5
"84262e1ffffffff",2011,178.2
"84262e1ffffffff",2012,178.8
"84262e1ffffffff",2013,189.4
"84262e1ffffffff",2014,182.8
"84262e1ffffffff",2015,206.6
"84262e1ffffffff",2016,190.5
"84262e1ffffffff",2017,220.7
"84262e1ffffffff",2018,149.9
"84262e1ffffffff",2019,169.7
"84262e1ffffffff",2020,214.4
"84262e1ffffffff",2021,216.7
"84262e1ffffffff",2022,216.8
"84262e1ffffffff",2023,201.8
"84262e1ffffffff",2024,175.9
"84262e3ffffffff",2010,192
"84262e3ffffffff",2011,173.6
"84262e3ffffffff",2012,178.4
"84262e3ffffffff",2013,179.9
"84262e3ffffffff",2014,172.4
"84262e3ffffffff",2015,211.1
"84262e3ffffffff",2016,199.6
"84262e3ffffffff",2017,221.5
"84262e3ffffffff",2018,152.7
"84262e3ffffffff",2019,179.6
"84262e3ffffffff",2020,206.1
"84262e3ffffffff",2021,196.9
"84262e3ffffffff",2022,230.7
"84262e3ffffffff",2023,229.4
"84262e3ffffffff",2024,157.7
"84262e5ffffffff",2010,182.7
"84262e5ffffffff",2011,167
"84262e5ffffffff",2012,154.2
"84262e5ffffffff",2013,171.5
"84262e5ffffffff",2014,177
"84262e5ffffffff",2015,206.1
"84262e5ffffffff",2016,210.3
"84262e5ffffffff",2017,211.2
"84262e5ffffffff",2018,169.4
"84262e5ffffffff",2019,159.5
"84262e5ffffffff",2020,211.4
"84262e5ffffffff",2021,197.8
"84262e5ffffffff",2022,214.1
"84262e5ffffffff",2023,201.9
"84262e5ffffffff",2024,176
"84262e7ffffffff",2010,184.1
"84262e7ffffffff",2011,167.3
"84262e7ffffffff",2012,176.1
"84262e7ffffffff",2013,170.9
"84262e7ffffffff",2014,166
"84262e7ffffffff",2015,205.9
"84262e7ffffffff",2016,195.7
"84262e7ffffffff",2017,210.6
"84262e7ffffffff",2018,163.5
"84262e7ffffffff",2019,161.2
"84262e7ffffffff",2020,195.6
"84262e7ffffffff",2021,192
"84262e7ffffffff",2022,217.2
"84262e7ffffffff",2023,204.9
"84262e7ffffffff",2024,163.8
"84262e9ffffffff",2010,182.7
"84262e9ffffffff",2011,167.5
"84262e9ffffffff",2012,161.4
"84262e9ffffffff",2013,170
"84262e9ffffffff",2014,145.8
"84262e9ffffffff",2015,211.3
"84262e9ffffffff",2016,211.9
"84262e9ffffffff",2017,210.6
"84262e9ffffffff",2018,184.6
"84262e9ffffffff",2019,193.5
"84262e9ffffffff",2020,214.5
"84262e9ffffffff",2021,213.5
"84262e9ffffffff",2022,211
"84262e9ffffffff",2023,197.5
"84262e9ffffffff",2024,183.4
"84262ebffffffff",2010,178.9
"84262ebffffffff",2011,172
"84262ebffffffff",2012,175.6
"84262ebffffffff",2013,184.5
"84262ebffffffff",2014,154.8
"84262ebffffffff",2015,204.8
"84262ebffffffff",2016,198.2
"84262ebffffffff",2017,212.5
"84262ebffffffff",2018,165.5
"84262ebffffffff",2019,178.1
"84262ebffffffff",2020,207
"84262ebffffffff",2021,203.9
"84262ebffffffff",2022,219.3
"84262ebffffffff",2023,196
"84262ebffffffff",2024,163.9
"84262edffffffff",2010,186.3
"84262edffffffff",2011,155.5
"84262edffffffff",2012,166.3
"84262edffffffff",2013,165.4
"84262edffffffff",2014,163.9
"84262edffffffff",2015,202.9
"84262edffffffff",2016,206.6
"84262edffffffff",2017,209.9
"84262edffffffff",2018,159.5
"84262edffffffff",2019,184.2
"84262edffffffff",2020,215.8
"84262edffffffff",2021,174.4
"84262edffffffff",2022,194.3
"84262edffffffff",2023,182.5
"84262edffffffff",2024,169.3
"8426301ffffffff",2010,104.7
"8426301ffffffff",2011,108.5
"8426301ffffffff",2012,102.7
"8426301ffffffff",2013,84.5
"8426301ffffffff",2014,114.8
"8426301ffffffff",2015,112.5
"8426301ffffffff",2016,159.3
"8426301ffffffff",2017,118.3
"8426301ffffffff",2018,106.7
"8426301ffffffff",2019,150.1
"8426301ffffffff",2020,120.9
"8426301ffffffff",2021,62.8
"8426301ffffffff",2022,132.7
"8426301ffffffff",2023,168.8
"8426301ffffffff",2024,152.5
"8426303ffffffff",2010,111.9
"8426303ffffffff",2011,131.1
"8426303ffffffff",2012,119.3
"8426303ffffffff",2013,98.9
"8426303ffffffff",2014,136.8
"8426303ffffffff",2015,146.6
"8426303ffffffff",2016,150.3
"8426303ffffffff",2017,123.2
"8426303ffffffff",2018,96.9
"8426303ffffffff",2019,169.9
"8426303ffffffff",2020,145.1
"8426303ffffffff",2021,68.5
"8426303ffffffff",2022,163.9
"8426303ffffffff",2023,184
"8426303ffffffff",2024,173.2
"8426305ffffffff",2010,84.1
"8426305ffffffff",2011,115.2
"8426305ffffffff",2012,97.2
"8426305ffffffff",2013,118.1
"8426305ffffffff",2014,119.6
"8426305ffffffff",2015,124.1
"8426305ffffffff",2016,146.5
"8426305ffffffff",2017,121.1
"8426305ffffffff",2018,132.2
"8426305ffffffff",2019,146
"8426305ffffffff",2020,134.7
"8426305ffffffff",2021,65.1
"8426305ffffffff",2022,122.2
"8426305ffffffff",2023,167.5
"8426305ffffffff",2024,143.2
"8426307ffffffff",2010,100.4
"8426307ffffffff",2011,125
"8426307ffffffff",2012,114.8
"8426307ffffffff",2013,129.9
"8426307ffffffff",2014,139.1
"8426307ffffffff",2015,152.1
"8426307ffffffff",2016,148.3
"8426307ffffffff",2017,134.8
"8426307ffffffff",2018,148.2
"8426307ffffffff",2019,138.5
"8426307ffffffff",2020,148.3
"8426307ffffffff",2021,104.9
"8426307ffffffff",2022,143.9
"8426307ffffffff",2023,179.3
"8426307ffffffff",2024,161.8
"8426309ffffffff",2010,114.2
"8426309ffffffff",2011,101.3
"8426309ffffffff",2012,90.7
"8426309ffffffff",2013,54.3
"8426309ffffffff",2014,111.2
"8426309ffffffff",2015,100.8
"8426309ffffffff",2016,158.3
"8426309ffffffff",2017,103.6
"8426309ffffffff",2018,147.6
"8426309ffffffff",2019,119.1
"8426309ffffffff",2020,119.8
"8426309ffffffff",2021,46.8
"8426309ffffffff",2022,112.2
"8426309ffffffff",2023,153.8
"8426309ffffffff",2024,146
"842630bffffffff",2010,104.7
"842630bffffffff",2011,108.5
"842630bffffffff",2012,102.7
"842630bffffffff",2013,84.5
"842630bffffffff",2014,114.8
"842630bffffffff",2015,112.5
"842630bffffffff",2016,159.3
"842630bffffffff",2017,118.3
"842630bffffffff",2018,106.7
"842630bffffffff",2019,150.1
"842630bffffffff",2020,120.9
"842630bffffffff",2021,62.8
"842630bffffffff",2022,132.7
"842630bffffffff",2023,168.8
"842630bffffffff",2024,152.5
"842630dffffffff",2010,102.5
"842630dffffffff",2011,109.1
"842630dffffffff",2012,94.6
"842630dffffffff",2013,94.7
"842630dffffffff",2014,105.8
"842630dffffffff",2015,102.1
"842630dffffffff",2016,142.4
"842630dffffffff",2017,104.5
"842630dffffffff",2018,120.7
"842630dffffffff",2019,126.8
"842630dffffffff",2020,109.8
"842630dffffffff",2021,46.2
"842630dffffffff",2022,100.8
"842630dffffffff",2023,160.2
"842630dffffffff",2024,144.7
"8426311ffffffff",2010,135.9
"8426311ffffffff",2011,137.6
"8426311ffffffff",2012,120
"8426311ffffffff",2013,137.5
"8426311ffffffff",2014,156.1
"8426311ffffffff",2015,173.5
"8426311ffffffff",2016,153.6
"8426311ffffffff",2017,151.7
"8426311ffffffff",2018,164.2
"8426311ffffffff",2019,165.4
"8426311ffffffff",2020,182.6
"8426311ffffffff",2021,149
"8426311ffffffff",2022,164
"8426311ffffffff",2023,172.6
"8426311ffffffff",2024,180.8
"8426313ffffffff",2010,135.9
"8426313ffffffff",2011,137.6
"8426313ffffffff",2012,120
"8426313ffffffff",2013,137.5
"8426313ffffffff",2014,156.1
"8426313ffffffff",2015,173.5
"8426313ffffffff",2016,153.6
"8426313ffffffff",2017,151.7
"8426313ffffffff",2018,164.2
"8426313ffffffff",2019,165.4
"8426313ffffffff",2020,182.6
"8426313ffffffff",2021,149
"8426313ffffffff",2022,164
"8426313ffffffff",2023,172.6
"8426313ffffffff",2024,180.8
"8426315ffffffff",2010,127
"8426315ffffffff",2011,124.7
"8426315ffffffff",2012,116.2
"8426315ffffffff",2013,99.5
"8426315ffffffff",2014,144.3
"8426315ffffffff",2015,161.5
"8426315ffffffff",2016,120.7
"8426315ffffffff",2017,135.1
"8426315ffffffff",2018,104.9
"8426315ffffffff",2019,159.4
"8426315ffffffff",2020,173.4
"8426315ffffffff",2021,95.2
"8426315ffffffff",2022,164.9
"8426315ffffffff",2023,185
"8426315ffffffff",2024,175.8
"8426317ffffffff",2010,135.9
"8426317ffffffff",2011,137.6
"8426317ffffffff",2012,120
"8426317ffffffff",2013,137.5
"8426317ffffffff",2014,156.1
"8426317ffffffff",2015,173.5
"8426317ffffffff",2016,153.6
"8426317ffffffff",2017,151.7
"8426317ffffffff",2018,164.2
"8426317ffffffff",2019,165.4
"8426317ffffffff",2020,182.6
"8426317ffffffff",2021,149
"8426317ffffffff",2022,164
"8426317ffffffff",2023,172.6
"8426317ffffffff",2024,180.8
"8426319ffffffff",2010,155.1
"8426319ffffffff",2011,144.8
"8426319ffffffff",2012,164
"8426319ffffffff",2013,138.7
"8426319ffffffff",2014,163.3
"8426319ffffffff",2015,167.4
"8426319ffffffff",2016,189.2
"8426319ffffffff",2017,161.9
"8426319ffffffff",2018,167.9
"8426319ffffffff",2019,184.1
"8426319ffffffff",2020,178.1
"8426319ffffffff",2021,157
"8426319ffffffff",2022,185.1
"8426319ffffffff",2023,198
"8426319ffffffff",2024,196.1
"842631bffffffff",2010,139.7
"842631bffffffff",2011,152.7
"842631bffffffff",2012,143.1
"842631bffffffff",2013,136.5
"842631bffffffff",2014,158.6
"842631bffffffff",2015,155.5
"842631bffffffff",2016,170.5
"842631bffffffff",2017,166.1
"842631bffffffff",2018,181.1
"842631bffffffff",2019,173.9
"842631bffffffff",2020,169.8
"842631bffffffff",2021,157.9
"842631bffffffff",2022,170.1
"842631bffffffff",2023,173.6
"842631bffffffff",2024,190.7
"842631dffffffff",2010,111.9
"842631dffffffff",2011,131.1
"842631dffffffff",2012,119.3
"842631dffffffff",2013,98.9
"842631dffffffff",2014,136.8
"842631dffffffff",2015,146.6
"842631dffffffff",2016,150.3
"842631dffffffff",2017,123.2
"842631dffffffff",2018,96.9
"842631dffffffff",2019,169.9
"842631dffffffff",2020,145.1
"842631dffffffff",2021,68.5
"842631dffffffff",2022,163.9
"842631dffffffff",2023,184
"842631dffffffff",2024,173.2
"8426321ffffffff",2010,75.7
"8426321ffffffff",2011,81.8
"8426321ffffffff",2012,49.9
"8426321ffffffff",2013,100.3
"8426321ffffffff",2014,103.2
"8426321ffffffff",2015,99.3
"8426321ffffffff",2016,110.1
"8426321ffffffff",2017,84.5
"8426321ffffffff",2018,91.1
"8426321ffffffff",2019,112.9
"8426321ffffffff",2020,97.1
"8426321ffffffff",2021,49.7
"8426321ffffffff",2022,46.3
"8426321ffffffff",2023,110.8
"8426321ffffffff",2024,109.1
"8426323ffffffff",2010,75.7
"8426323ffffffff",2011,81.8
"8426323ffffffff",2012,49.9
"8426323ffffffff",2013,100.3
"8426323ffffffff",2014,103.2
"8426323ffffffff",2015,99.3
"8426323ffffffff",2016,110.1
"8426323ffffffff",2017,84.5
"8426323ffffffff",2018,91.1
"8426323ffffffff",2019,112.9
"8426323ffffffff",2020,97.1
"8426323ffffffff",2021,49.7
"8426323ffffffff",2022,46.3
"8426323ffffffff",2023,110.8
"8426323ffffffff",2024,109.1
"8426325ffffffff",2010,69.9
"8426325ffffffff",2011,49.2
"8426325ffffffff",2012,47.2
"8426325ffffffff",2013,79.2
"8426325ffffffff",2014,99.6
"8426325ffffffff",2015,75.4
"8426325ffffffff",2016,80.8
"8426325ffffffff",2017,61.4
"8426325ffffffff",2018,48.2
"8426325ffffffff",2019,106.9
"8426325ffffffff",2020,79.5
"8426325ffffffff",2021,45.9
"8426325ffffffff",2022,29.9
"8426325ffffffff",2023,70.7
"8426325ffffffff",2024,85.6
"8426327ffffffff",2010,75.7
"8426327ffffffff",2011,81.8
"8426327ffffffff",2012,49.9
"8426327ffffffff",2013,100.3
"8426327ffffffff",2014,103.2
"8426327ffffffff",2015,99.3
"8426327ffffffff",2016,110.1
"8426327ffffffff",2017,84.5
"8426327ffffffff",2018,91.1
"8426327ffffffff",2019,112.9
"8426327ffffffff",2020,97.1
"8426327ffffffff",2021,49.7
"8426327ffffffff",2022,46.3
"8426327ffffffff",2023,110.8
"8426327ffffffff",2024,109.1
"8426329ffffffff",2010,88.5
"8426329ffffffff",2011,89.8
"8426329ffffffff",2012,54
"8426329ffffffff",2013,123.2
"8426329ffffffff",2014,95.3
"8426329ffffffff",2015,106.6
"8426329ffffffff",2016,107.7
"8426329ffffffff",2017,79.4
"8426329ffffffff",2018,106.7
"8426329ffffffff",2019,123
"8426329ffffffff",2020,108.5
"8426329ffffffff",2021,60
"8426329ffffffff",2022,67.9
"8426329ffffffff",2023,119.9
"8426329ffffffff",2024,106.5
"842632bffffffff",2010,75.7
"842632bffffffff",2011,81.8
"842632bffffffff",2012,49.9
"842632bffffffff",2013,100.3
"842632bffffffff",2014,103.2
"842632bffffffff",2015,99.3
"842632bffffffff",2016,110.1
"842632bffffffff",2017,84.5
"842632bffffffff",2018,91.1
"842632bffffffff",2019,112.9
"842632bffffffff",2020,97.1
"842632bffffffff",2021,49.7
"842632bffffffff",2022,46.3
"842632bffffffff",2023,110.8
"842632bffffffff",2024,109.1
"842632dffffffff",2010,88.5
"842632dffffffff",2011,89.8
"842632dffffffff",2012,54
"842632dffffffff",2013,123.2
"842632dffffffff",2014,95.3
"842632dffffffff",2015,106.6
"842632dffffffff",2016,107.7
"842632dffffffff",2017,79.4
"842632dffffffff",2018,106.7
"842632dffffffff",2019,123
"842632dffffffff",2020,108.5
"842632dffffffff",2021,60
"842632dffffffff",2022,67.9
"842632dffffffff",2023,119.9
"842632dffffffff",2024,106.5
"8426331ffffffff",2010,116.8
"8426331ffffffff",2011,108
"8426331ffffffff",2012,60.7
"8426331ffffffff",2013,122.2
"8426331ffffffff",2014,120.1
"8426331ffffffff",2015,106.1
"8426331ffffffff",2016,105.1
"8426331ffffffff",2017,96.4
"8426331ffffffff",2018,82
"8426331ffffffff",2019,147.4
"8426331ffffffff",2020,143.7
"8426331ffffffff",2021,80.6
"8426331ffffffff",2022,123.4
"8426331ffffffff",2023,138.5
"8426331ffffffff",2024,167.3
"8426333ffffffff",2010,117.3
"8426333ffffffff",2011,107.9
"8426333ffffffff",2012,66.8
"8426333ffffffff",2013,114.9
"8426333ffffffff",2014,126.2
"8426333ffffffff",2015,137.5
"8426333ffffffff",2016,92
"8426333ffffffff",2017,80.4
"8426333ffffffff",2018,120.4
"8426333ffffffff",2019,151.2
"8426333ffffffff",2020,150.3
"8426333ffffffff",2021,105.1
"8426333ffffffff",2022,123.9
"8426333ffffffff",2023,161.2
"8426333ffffffff",2024,170.3
"8426335ffffffff",2010,116.8
"8426335ffffffff",2011,108
"8426335ffffffff",2012,60.7
"8426335ffffffff",2013,122.2
"8426335ffffffff",2014,120.1
"8426335ffffffff",2015,106.1
"8426335ffffffff",2016,105.1
"8426335ffffffff",2017,96.4
"8426335ffffffff",2018,82
"8426335ffffffff",2019,147.4
"8426335ffffffff",2020,143.7
"8426335ffffffff",2021,80.6
"8426335ffffffff",2022,123.4
"8426335ffffffff",2023,138.5
"8426335ffffffff",2024,167.3
"8426337ffffffff",2010,110.4
"8426337ffffffff",2011,104.5
"8426337ffffffff",2012,42.9
"8426337ffffffff",2013,99.6
"8426337ffffffff",2014,113.6
"8426337ffffffff",2015,98.4
"8426337ffffffff",2016,65.6
"8426337ffffffff",2017,62.2
"8426337ffffffff",2018,79.3
